County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Holmes,Northeast,Cleveland,"17,484","7,087",President (at-large),,R,Jeb Bush,16
Holmes,Northeast,Cleveland,"17,484","7,087",President (at-large),,R,Ben Carson,96
Holmes,Northeast,Cleveland,"17,484","7,087",President (at-large),,R,Chris Christie,4
Holmes,Northeast,Cleveland,"17,484","7,087",President (at-large),,R,Ted Cruz,"1,260"
Holmes,Northeast,Cleveland,"17,484","7,087",President (at-large),,R,Carly Fiorina,4
Holmes,Northeast,Cleveland,"17,484","7,087",President (at-large),,R,Mike Huckabee,30
Holmes,Northeast,Cleveland,"17,484","7,087",President (at-large),,R,John R. Kasich,"2,363"
Holmes,Northeast,Cleveland,"17,484","7,087",President (at-large),,R,Marco Rubio,121
Holmes,Northeast,Cleveland,"17,484","7,087",President (at-large),,R,Rick Santorum,3
Holmes,Northeast,Cleveland,"17,484","7,087",President (at-large),,R,Donald J. Trump,"1,860"
Holmes,Northeast,Cleveland,"17,484","7,087",President (district),07,R,Jeb Bush,49
Holmes,Northeast,Cleveland,"17,484","7,087",President (district),07,R,Ben Carson,169
Holmes,Northeast,Cleveland,"17,484","7,087",President (district),07,R,Chris Christie,15
Holmes,Northeast,Cleveland,"17,484","7,087",President (district),07,R,Ted Cruz,"1,256"
Holmes,Northeast,Cleveland,"17,484","7,087",President (district),07,R,Carly Fiorina,20
Holmes,Northeast,Cleveland,"17,484","7,087",President (district),07,R,John R. Kasich,"2,233"
Holmes,Northeast,Cleveland,"17,484","7,087",President (district),07,R,Marco Rubio,184
Holmes,Northeast,Cleveland,"17,484","7,087",President (district),07,R,Rick Santorum,6
Holmes,Northeast,Cleveland,"17,484","7,087",President (district),07,R,Donald J. Trump,"1,673"
Holmes,Northeast,Cleveland,"17,484","7,087",U.S. Senator,,R,Don Elijah Eckhart,807
Holmes,Northeast,Cleveland,"17,484","7,087",U.S. Senator,,R,Rob Portman,"3,819"
Holmes,Northeast,Cleveland,"17,484","7,087",Representative to Congress,07,R,Bob Gibbs,"4,648"
Holmes,Northeast,Cleveland,"17,484","7,087",Representative to Congress,07,R,Terry Robertson,703
Holmes,Northeast,Cleveland,"17,484","7,087",State Senator,22,R,Larry J. Obhof,"1,313"
Holmes,Northeast,Cleveland,"17,484","7,087",State Senator,22,R,Janet Folger Porter,730
Holmes,Northeast,Cleveland,"17,484","7,087",State Representative,70,R,Steven W. Johnson,585
Holmes,Northeast,Cleveland,"17,484","7,087",State Representative,70,R,Darrell D. Kick,991
Holmes,Northeast,Cleveland,"17,484","7,087",State Representative,70,R,Lisa Woods,347
Holmes,Northeast,Cleveland,"17,484","7,087",State Representative,98,R,Al Landis,"2,092"
