County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Champaign,West,Dayton,"25,148","11,287",President (at-large),,R,Jeb Bush,31
Champaign,West,Dayton,"25,148","11,287",President (at-large),,R,Ben Carson,73
Champaign,West,Dayton,"25,148","11,287",President (at-large),,R,Chris Christie,10
Champaign,West,Dayton,"25,148","11,287",President (at-large),,R,Ted Cruz,"1,257"
Champaign,West,Dayton,"25,148","11,287",President (at-large),,R,Carly Fiorina,8
Champaign,West,Dayton,"25,148","11,287",President (at-large),,R,Mike Huckabee,36
Champaign,West,Dayton,"25,148","11,287",President (at-large),,R,John R. Kasich,"3,634"
Champaign,West,Dayton,"25,148","11,287",President (at-large),,R,Marco Rubio,150
Champaign,West,Dayton,"25,148","11,287",President (at-large),,R,Rick Santorum,9
Champaign,West,Dayton,"25,148","11,287",President (at-large),,R,Donald J. Trump,"3,424"
Champaign,West,Dayton,"25,148","11,287",President (district),04,R,Jeb Bush,40
Champaign,West,Dayton,"25,148","11,287",President (district),04,R,Ben Carson,94
Champaign,West,Dayton,"25,148","11,287",President (district),04,R,Chris Christie,22
Champaign,West,Dayton,"25,148","11,287",President (district),04,R,Ted Cruz,"1,258"
Champaign,West,Dayton,"25,148","11,287",President (district),04,R,Carly Fiorina,13
Champaign,West,Dayton,"25,148","11,287",President (district),04,R,Mike Huckabee,52
Champaign,West,Dayton,"25,148","11,287",President (district),04,R,John R. Kasich,"3,606"
Champaign,West,Dayton,"25,148","11,287",President (district),04,R,Marco Rubio,166
Champaign,West,Dayton,"25,148","11,287",President (district),04,R,Rick Santorum,8
Champaign,West,Dayton,"25,148","11,287",President (district),04,R,Donald J. Trump,"3,374"
Champaign,West,Dayton,"25,148","11,287",U.S. Senator,,R,Don Elijah Eckhart,"1,534"
Champaign,West,Dayton,"25,148","11,287",U.S. Senator,,R,Rob Portman,"5,943"
Champaign,West,Dayton,"25,148","11,287",Representative to Congress,04,R,Jim Jordan,"7,170"
Champaign,West,Dayton,"25,148","11,287",State Senator,12,R,John Adams,"3,324"
Champaign,West,Dayton,"25,148","11,287",State Senator,12,R,Matt Huffman,"4,247"
Champaign,West,Dayton,"25,148","11,287",State Representative,85,R,Nino Vitale,"5,792"
