County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (at-large),,R,Jeb Bush,0
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (at-large),,R,Ben Carson,4
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (at-large),,R,Chris Christie,1
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (at-large),,R,Ted Cruz,29
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (at-large),,R,Carly Fiorina,0
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (at-large),,R,Mike Huckabee,1
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (at-large),,R,John R. Kasich,66
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (at-large),,R,Marco Rubio,5
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (at-large),,R,Rick Santorum,0
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (at-large),,R,Donald J. Trump,32
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (district),05,R,Jeb Bush,1
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (district),05,R,Ben Carson,5
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (district),05,R,Chris Christie,1
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (district),05,R,Ted Cruz,30
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (district),05,R,Carly Fiorina,0
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (district),05,R,John R. Kasich,58
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (district),05,R,Marco Rubio,7
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (district),05,R,Rick Santorum,0
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,President (district),05,R,Donald J. Trump,31
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,U.S. Senator,,R,Don Elijah Eckhart,16
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,U.S. Senator,,R,Rob Portman,85
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,Representative to Congress,05,R,Bob Latta,114
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,State Representative,83,R,Kevin Rettig,44
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,909,230,State Representative,83,R,Robert Cole Sprague,68
