County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Crawford,Central,Columbus,"27,521","11,304",President (at-large),,R,Jeb Bush,29
Crawford,Central,Columbus,"27,521","11,304",President (at-large),,R,Ben Carson,78
Crawford,Central,Columbus,"27,521","11,304",President (at-large),,R,Chris Christie,8
Crawford,Central,Columbus,"27,521","11,304",President (at-large),,R,Ted Cruz,"1,750"
Crawford,Central,Columbus,"27,521","11,304",President (at-large),,R,Carly Fiorina,9
Crawford,Central,Columbus,"27,521","11,304",President (at-large),,R,Mike Huckabee,34
Crawford,Central,Columbus,"27,521","11,304",President (at-large),,R,John R. Kasich,"3,351"
Crawford,Central,Columbus,"27,521","11,304",President (at-large),,R,Marco Rubio,171
Crawford,Central,Columbus,"27,521","11,304",President (at-large),,R,Rick Santorum,4
Crawford,Central,Columbus,"27,521","11,304",President (at-large),,R,Donald J. Trump,"3,121"
Crawford,Central,Columbus,"27,521","11,304",President (district),04,R,Jeb Bush,39
Crawford,Central,Columbus,"27,521","11,304",President (district),04,R,Ben Carson,132
Crawford,Central,Columbus,"27,521","11,304",President (district),04,R,Chris Christie,17
Crawford,Central,Columbus,"27,521","11,304",President (district),04,R,Ted Cruz,"1,731"
Crawford,Central,Columbus,"27,521","11,304",President (district),04,R,Carly Fiorina,16
Crawford,Central,Columbus,"27,521","11,304",President (district),04,R,Mike Huckabee,50
Crawford,Central,Columbus,"27,521","11,304",President (district),04,R,John R. Kasich,"3,220"
Crawford,Central,Columbus,"27,521","11,304",President (district),04,R,Marco Rubio,199
Crawford,Central,Columbus,"27,521","11,304",President (district),04,R,Rick Santorum,12
Crawford,Central,Columbus,"27,521","11,304",President (district),04,R,Donald J. Trump,"2,974"
Crawford,Central,Columbus,"27,521","11,304",U.S. Senator,,R,Don Elijah Eckhart,"1,562"
Crawford,Central,Columbus,"27,521","11,304",U.S. Senator,,R,Rob Portman,"5,789"
Crawford,Central,Columbus,"27,521","11,304",Representative to Congress,04,R,Jim Jordan,"6,458"
Crawford,Central,Columbus,"27,521","11,304",State Senator,26,R,Dave Burke,"5,601"
Crawford,Central,Columbus,"27,521","11,304",State Representative,87,R,Wes Goodman,"2,912"
Crawford,Central,Columbus,"27,521","11,304",State Representative,87,R,Steve E. Reinhard,"3,585"
Crawford,Central,Columbus,"27,521","11,304",State Representative,87,R,Tom Whiston,"1,163"
