County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (at-large),,R,Jeb Bush,44
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (at-large),,R,Ben Carson,154
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (at-large),,R,Chris Christie,32
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (at-large),,R,Ted Cruz,"1,861"
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (at-large),,R,Carly Fiorina,25
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (at-large),,R,Mike Huckabee,58
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (at-large),,R,John R. Kasich,"5,328"
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (at-large),,R,Marco Rubio,321
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (at-large),,R,Rick Santorum,20
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (at-large),,R,Donald J. Trump,"6,239"
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (district),14,R,Jeb Bush,61
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (district),14,R,Ben Carson,197
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (district),14,R,Chris Christie,38
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (district),14,R,Ted Cruz,"1,833"
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (district),14,R,Carly Fiorina,36
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (district),14,R,Mike Huckabee,73
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (district),14,R,John R. Kasich,"5,320"
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (district),14,R,Marco Rubio,364
Ashtabula,Northeast,Cleveland,"58,877","24,565",President (district),14,R,Donald J. Trump,"6,160"
Ashtabula,Northeast,Cleveland,"58,877","24,565",U.S. Senator,,R,Don Elijah Eckhart,"3,277"
Ashtabula,Northeast,Cleveland,"58,877","24,565",U.S. Senator,,R,Rob Portman,"9,026"
Ashtabula,Northeast,Cleveland,"58,877","24,565",Representative to Congress,14,R,David P. Joyce,"7,750"
Ashtabula,Northeast,Cleveland,"58,877","24,565",Representative to Congress,14,R,Matt Lynch,"5,020"
Ashtabula,Northeast,Cleveland,"58,877","24,565",State Senator,32,R,Robert J. Allen,"5,868"
Ashtabula,Northeast,Cleveland,"58,877","24,565",State Representative,64,R,Richard Hlaudy,414
Ashtabula,Northeast,Cleveland,"58,877","24,565",State Representative,64,R,Martha Yoder,912
