County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Gallia,Southeast,Charleston,"18,167","8,635",President (at-large),,R,Jeb Bush,39
Gallia,Southeast,Charleston,"18,167","8,635",President (at-large),,R,Ben Carson,92
Gallia,Southeast,Charleston,"18,167","8,635",President (at-large),,R,Chris Christie,13
Gallia,Southeast,Charleston,"18,167","8,635",President (at-large),,R,Ted Cruz,918
Gallia,Southeast,Charleston,"18,167","8,635",President (at-large),,R,Carly Fiorina,1
Gallia,Southeast,Charleston,"18,167","8,635",President (at-large),,R,Mike Huckabee,34
Gallia,Southeast,Charleston,"18,167","8,635",President (at-large),,R,John R. Kasich,"2,101"
Gallia,Southeast,Charleston,"18,167","8,635",President (at-large),,R,Marco Rubio,163
Gallia,Southeast,Charleston,"18,167","8,635",President (at-large),,R,Rick Santorum,4
Gallia,Southeast,Charleston,"18,167","8,635",President (at-large),,R,Donald J. Trump,"2,933"
Gallia,Southeast,Charleston,"18,167","8,635",President (district),06,R,Jeb Bush,47
Gallia,Southeast,Charleston,"18,167","8,635",President (district),06,R,Ben Carson,137
Gallia,Southeast,Charleston,"18,167","8,635",President (district),06,R,Chris Christie,29
Gallia,Southeast,Charleston,"18,167","8,635",President (district),06,R,Ted Cruz,914
Gallia,Southeast,Charleston,"18,167","8,635",President (district),06,R,Carly Fiorina,8
Gallia,Southeast,Charleston,"18,167","8,635",President (district),06,R,Mike Huckabee,80
Gallia,Southeast,Charleston,"18,167","8,635",President (district),06,R,John R. Kasich,"2,003"
Gallia,Southeast,Charleston,"18,167","8,635",President (district),06,R,Marco Rubio,185
Gallia,Southeast,Charleston,"18,167","8,635",President (district),06,R,Rick Santorum,13
Gallia,Southeast,Charleston,"18,167","8,635",President (district),06,R,Donald J. Trump,"2,736"
Gallia,Southeast,Charleston,"18,167","8,635",U.S. Senator,,R,Don Elijah Eckhart,949
Gallia,Southeast,Charleston,"18,167","8,635",U.S. Senator,,R,Rob Portman,"4,080"
Gallia,Southeast,Charleston,"18,167","8,635",Representative to Congress,06,R,Bill Johnson,"4,817"
Gallia,Southeast,Charleston,"18,167","8,635",State Representative,93,R,Ryan Smith,"5,266"
