County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Tuscarawas,PRECINCT DOVER 1-A,AAA,Northeast,Cleveland,668,284,President (at-large),,D,Hillary Clinton,38
Tuscarawas,PRECINCT DOVER 1-A,AAA,Northeast,Cleveland,668,284,President (at-large),,D,"Roque ""Rocky"" De La Fuente",5
Tuscarawas,PRECINCT DOVER 1-A,AAA,Northeast,Cleveland,668,284,President (at-large),,D,Bernie Sanders,87
Tuscarawas,PRECINCT DOVER 1-A,AAA,Northeast,Cleveland,668,284,U.S. Senator,,D,Kelli Prather,30
Tuscarawas,PRECINCT DOVER 1-A,AAA,Northeast,Cleveland,668,284,U.S. Senator,,D,P.G. Sittenfeld,23
Tuscarawas,PRECINCT DOVER 1-A,AAA,Northeast,Cleveland,668,284,U.S. Senator,,D,Ted Strickland,68
Tuscarawas,PRECINCT DOVER 1-A,AAA,Northeast,Cleveland,668,284,Representative to Congress,06,D,Michael L. Lorentz,0
Tuscarawas,PRECINCT DOVER 1-A,AAA,Northeast,Cleveland,668,284,Representative to Congress,07,D,Roy Rich,90
Tuscarawas,PRECINCT DOVER 1-A,AAA,Northeast,Cleveland,668,284,State Representative,98,D,Jeremiah M. Johnson,86
Tuscarawas,PRECINCT DOVER 1-B,AAB,Northeast,Cleveland,665,309,President (at-large),,D,Hillary Clinton,54
Tuscarawas,PRECINCT DOVER 1-B,AAB,Northeast,Cleveland,665,309,President (at-large),,D,"Roque ""Rocky"" De La Fuente",2
Tuscarawas,PRECINCT DOVER 1-B,AAB,Northeast,Cleveland,665,309,President (at-large),,D,Bernie Sanders,56
Tuscarawas,PRECINCT DOVER 1-B,AAB,Northeast,Cleveland,665,309,U.S. Senator,,D,Kelli Prather,9
Tuscarawas,PRECINCT DOVER 1-B,AAB,Northeast,Cleveland,665,309,U.S. Senator,,D,P.G. Sittenfeld,14
Tuscarawas,PRECINCT DOVER 1-B,AAB,Northeast,Cleveland,665,309,U.S. Senator,,D,Ted Strickland,84
Tuscarawas,PRECINCT DOVER 1-B,AAB,Northeast,Cleveland,665,309,Representative to Congress,06,D,Michael L. Lorentz,0
Tuscarawas,PRECINCT DOVER 1-B,AAB,Northeast,Cleveland,665,309,Representative to Congress,07,D,Roy Rich,84
Tuscarawas,PRECINCT DOVER 1-B,AAB,Northeast,Cleveland,665,309,State Representative,98,D,Jeremiah M. Johnson,74
Tuscarawas,PRECINCT DOVER 1-C,AAC,Northeast,Cleveland,851,457,President (at-large),,D,Hillary Clinton,90
Tuscarawas,PRECINCT DOVER 1-C,AAC,Northeast,Cleveland,851,457,President (at-large),,D,"Roque ""Rocky"" De La Fuente",1
Tuscarawas,PRECINCT DOVER 1-C,AAC,Northeast,Cleveland,851,457,President (at-large),,D,Bernie Sanders,77
Tuscarawas,PRECINCT DOVER 1-C,AAC,Northeast,Cleveland,851,457,U.S. Senator,,D,Kelli Prather,13
Tuscarawas,PRECINCT DOVER 1-C,AAC,Northeast,Cleveland,851,457,U.S. Senator,,D,P.G. Sittenfeld,32
Tuscarawas,PRECINCT DOVER 1-C,AAC,Northeast,Cleveland,851,457,U.S. Senator,,D,Ted Strickland,110
Tuscarawas,PRECINCT DOVER 1-C,AAC,Northeast,Cleveland,851,457,Representative to Congress,06,D,Michael L. Lorentz,0
Tuscarawas,PRECINCT DOVER 1-C,AAC,Northeast,Cleveland,851,457,Representative to Congress,07,D,Roy Rich,135
Tuscarawas,PRECINCT DOVER 1-C,AAC,Northeast,Cleveland,851,457,State Representative,98,D,Jeremiah M. Johnson,124
Tuscarawas,PRECINCT DOVER 2-A,AAE,Northeast,Cleveland,662,390,President (at-large),,D,Hillary Clinton,81
Tuscarawas,PRECINCT DOVER 2-A,AAE,Northeast,Cleveland,662,390,President (at-large),,D,"Roque ""Rocky"" De La Fuente",1
