County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Defiance,Northwest,Toledo,"24,945","11,885",President (at-large),,R,Jeb Bush,40
Defiance,Northwest,Toledo,"24,945","11,885",President (at-large),,R,Ben Carson,79
Defiance,Northwest,Toledo,"24,945","11,885",President (at-large),,R,Chris Christie,21
Defiance,Northwest,Toledo,"24,945","11,885",President (at-large),,R,Ted Cruz,"1,413"
Defiance,Northwest,Toledo,"24,945","11,885",President (at-large),,R,Carly Fiorina,12
Defiance,Northwest,Toledo,"24,945","11,885",President (at-large),,R,Mike Huckabee,30
Defiance,Northwest,Toledo,"24,945","11,885",President (at-large),,R,John R. Kasich,"3,986"
Defiance,Northwest,Toledo,"24,945","11,885",President (at-large),,R,Marco Rubio,260
Defiance,Northwest,Toledo,"24,945","11,885",President (at-large),,R,Rick Santorum,8
Defiance,Northwest,Toledo,"24,945","11,885",President (at-large),,R,Donald J. Trump,"2,629"
Defiance,Northwest,Toledo,"24,945","11,885",President (district),05,R,Jeb Bush,59
Defiance,Northwest,Toledo,"24,945","11,885",President (district),05,R,Ben Carson,190
Defiance,Northwest,Toledo,"24,945","11,885",President (district),05,R,Chris Christie,32
Defiance,Northwest,Toledo,"24,945","11,885",President (district),05,R,Ted Cruz,"1,374"
Defiance,Northwest,Toledo,"24,945","11,885",President (district),05,R,Carly Fiorina,28
Defiance,Northwest,Toledo,"24,945","11,885",President (district),05,R,John R. Kasich,"3,784"
Defiance,Northwest,Toledo,"24,945","11,885",President (district),05,R,Marco Rubio,292
Defiance,Northwest,Toledo,"24,945","11,885",President (district),05,R,Rick Santorum,21
Defiance,Northwest,Toledo,"24,945","11,885",President (district),05,R,Donald J. Trump,"2,334"
Defiance,Northwest,Toledo,"24,945","11,885",U.S. Senator,,R,Don Elijah Eckhart,"1,264"
Defiance,Northwest,Toledo,"24,945","11,885",U.S. Senator,,R,Rob Portman,"5,874"
Defiance,Northwest,Toledo,"24,945","11,885",Representative to Congress,05,R,Bob Latta,"7,201"
Defiance,Northwest,Toledo,"24,945","11,885",State Representative,82,R,Tony Burkley,"2,831"
Defiance,Northwest,Toledo,"24,945","11,885",State Representative,82,R,Craig Riedel,"4,773"
