County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (at-large),,R,Jeb Bush,3
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (at-large),,R,Ben Carson,3
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (at-large),,R,Chris Christie,1
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (at-large),,R,Ted Cruz,51
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (at-large),,R,Carly Fiorina,0
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (at-large),,R,Mike Huckabee,2
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (at-large),,R,John R. Kasich,129
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (at-large),,R,Marco Rubio,10
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (at-large),,R,Rick Santorum,0
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (at-large),,R,Donald J. Trump,107
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (district),15,R,Jeb Bush,5
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (district),15,R,Ben Carson,5
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (district),15,R,Chris Christie,0
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (district),15,R,Ted Cruz,50
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (district),15,R,Carly Fiorina,0
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (district),15,R,Mike Huckabee,3
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (district),15,R,John R. Kasich,121
