County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Vinton,PRECINCT BROWN TOWNSHIP,AAA,Southeast,Charleston,198,81,President (at-large),,D,Hillary Clinton,10
Vinton,PRECINCT BROWN TOWNSHIP,AAA,Southeast,Charleston,198,81,President (at-large),,D,"Roque ""Rocky"" De La Fuente",0
Vinton,PRECINCT BROWN TOWNSHIP,AAA,Southeast,Charleston,198,81,President (at-large),,D,Bernie Sanders,16
Vinton,PRECINCT BROWN TOWNSHIP,AAA,Southeast,Charleston,198,81,U.S. Senator,,D,Kelli Prather,2
Vinton,PRECINCT BROWN TOWNSHIP,AAA,Southeast,Charleston,198,81,U.S. Senator,,D,P.G. Sittenfeld,2
Vinton,PRECINCT BROWN TOWNSHIP,AAA,Southeast,Charleston,198,81,U.S. Senator,,D,Ted Strickland,22
Vinton,PRECINCT BROWN TOWNSHIP,AAA,Southeast,Charleston,198,81,Representative to Congress,15,D,Scott Wharton,21
Vinton,PRECINCT BROWN TOWNSHIP,AAA,Southeast,Charleston,198,81,State Senator,30,D,Lou Gentile,18
Vinton,PRECINCT BROWN TOWNSHIP,AAA,Southeast,Charleston,198,81,State Representative,94,D,Sarah H. Grace,15
Vinton,PRECINCT BROWN TOWNSHIP,AAA,Southeast,Charleston,198,81,State Representative,94,D,Eddie Smith,8
Vinton,PRECINCT CLINTON TOWNSHIP,AAB,Southeast,Charleston,632,279,President (at-large),,D,Hillary Clinton,58
Vinton,PRECINCT CLINTON TOWNSHIP,AAB,Southeast,Charleston,632,279,President (at-large),,D,"Roque ""Rocky"" De La Fuente",4
Vinton,PRECINCT CLINTON TOWNSHIP,AAB,Southeast,Charleston,632,279,President (at-large),,D,Bernie Sanders,31
Vinton,PRECINCT CLINTON TOWNSHIP,AAB,Southeast,Charleston,632,279,U.S. Senator,,D,Kelli Prather,5
Vinton,PRECINCT CLINTON TOWNSHIP,AAB,Southeast,Charleston,632,279,U.S. Senator,,D,P.G. Sittenfeld,2
