County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (at-large),,R,Jeb Bush,0
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (at-large),,R,Ben Carson,2
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (at-large),,R,Chris Christie,0
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (at-large),,R,Ted Cruz,15
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (at-large),,R,Carly Fiorina,0
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (at-large),,R,Mike Huckabee,1
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (at-large),,R,John R. Kasich,17
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (at-large),,R,Marco Rubio,1
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (at-large),,R,Rick Santorum,1
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (at-large),,R,Donald J. Trump,56
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (district),06,R,Jeb Bush,0
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (district),06,R,Ben Carson,3
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (district),06,R,Chris Christie,0
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (district),06,R,Ted Cruz,14
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (district),06,R,Carly Fiorina,1
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (district),06,R,Mike Huckabee,1
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (district),06,R,John R. Kasich,17
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (district),06,R,Marco Rubio,2
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (district),06,R,Rick Santorum,1
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,President (district),06,R,Donald J. Trump,57
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,U.S. Senator,,R,Don Elijah Eckhart,18
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,U.S. Senator,,R,Rob Portman,57
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,Representative to Congress,06,R,Bill Johnson,68
Monroe,PRECINCT ADAMS,AAA,Southeast,Wheeling,442,204,State Senator,30,R,Frank Hoagland,62
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (at-large),,R,Jeb Bush,2
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (at-large),,R,Ben Carson,1
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (at-large),,R,Chris Christie,0
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (at-large),,R,Ted Cruz,15
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (at-large),,R,Carly Fiorina,0
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (at-large),,R,Mike Huckabee,1
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (at-large),,R,John R. Kasich,8
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (at-large),,R,Marco Rubio,5
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (at-large),,R,Rick Santorum,0
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (at-large),,R,Donald J. Trump,26
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (district),06,R,Jeb Bush,2
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (district),06,R,Ben Carson,1
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (district),06,R,Chris Christie,0
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (district),06,R,Ted Cruz,15
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (district),06,R,Carly Fiorina,0
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (district),06,R,Mike Huckabee,0
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (district),06,R,John R. Kasich,10
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (district),06,R,Marco Rubio,5
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (district),06,R,Rick Santorum,0
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,President (district),06,R,Donald J. Trump,25
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,U.S. Senator,,R,Don Elijah Eckhart,16
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,U.S. Senator,,R,Rob Portman,36
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,Representative to Congress,06,R,Bill Johnson,50
Monroe,PRECINCT BENTON,AAB,Southeast,Wheeling,213,105,State Senator,30,R,Frank Hoagland,45
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (at-large),,R,Jeb Bush,0
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (at-large),,R,Ben Carson,0
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (at-large),,R,Chris Christie,0
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (at-large),,R,Ted Cruz,14
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (at-large),,R,Carly Fiorina,0
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (at-large),,R,Mike Huckabee,2
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (at-large),,R,John R. Kasich,16
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (at-large),,R,Marco Rubio,0
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (at-large),,R,Rick Santorum,0
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (at-large),,R,Donald J. Trump,20
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (district),06,R,Jeb Bush,0
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (district),06,R,Ben Carson,1
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (district),06,R,Chris Christie,0
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (district),06,R,Ted Cruz,13
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (district),06,R,Carly Fiorina,0
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (district),06,R,Mike Huckabee,1
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (district),06,R,John R. Kasich,15
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (district),06,R,Marco Rubio,0
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (district),06,R,Rick Santorum,0
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,President (district),06,R,Donald J. Trump,22
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,U.S. Senator,,R,Don Elijah Eckhart,11
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,U.S. Senator,,R,Rob Portman,27
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,Representative to Congress,06,R,Bill Johnson,33
Monroe,PRECINCT BETHEL,AAC,Southeast,Wheeling,204,100,State Senator,30,R,Frank Hoagland,21
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (at-large),,R,Jeb Bush,0
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (at-large),,R,Ben Carson,1
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (at-large),,R,Chris Christie,0
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (at-large),,R,Ted Cruz,23
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (at-large),,R,Carly Fiorina,0
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (at-large),,R,Mike Huckabee,1
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (at-large),,R,John R. Kasich,49
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (at-large),,R,Marco Rubio,11
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (at-large),,R,Rick Santorum,0
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (at-large),,R,Donald J. Trump,82
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (district),06,R,Jeb Bush,0
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (district),06,R,Ben Carson,1
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (district),06,R,Chris Christie,0
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (district),06,R,Ted Cruz,26
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (district),06,R,Carly Fiorina,0
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (district),06,R,Mike Huckabee,2
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (district),06,R,John R. Kasich,50
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (district),06,R,Marco Rubio,7
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (district),06,R,Rick Santorum,0
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,President (district),06,R,Donald J. Trump,82
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,U.S. Senator,,R,Don Elijah Eckhart,31
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,U.S. Senator,,R,Rob Portman,114
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,Representative to Congress,06,R,Bill Johnson,132
Monroe,PRECINCT CENTER,AAE,Southeast,Wheeling,824,490,State Senator,30,R,Frank Hoagland,110
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (at-large),,R,Jeb Bush,0
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (at-large),,R,Ben Carson,2
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (at-large),,R,Chris Christie,0
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (at-large),,R,Ted Cruz,20
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (at-large),,R,Carly Fiorina,1
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (at-large),,R,Mike Huckabee,1
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (at-large),,R,John R. Kasich,39
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (at-large),,R,Marco Rubio,7
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (at-large),,R,Rick Santorum,0
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (at-large),,R,Donald J. Trump,61
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (district),06,R,Jeb Bush,0
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (district),06,R,Ben Carson,2
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (district),06,R,Chris Christie,1
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (district),06,R,Ted Cruz,19
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (district),06,R,Carly Fiorina,1
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (district),06,R,Mike Huckabee,3
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (district),06,R,John R. Kasich,37
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (district),06,R,Marco Rubio,9
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (district),06,R,Rick Santorum,0
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,President (district),06,R,Donald J. Trump,61
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,U.S. Senator,,R,Don Elijah Eckhart,19
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,U.S. Senator,,R,Rob Portman,87
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,Representative to Congress,06,R,Bill Johnson,99
Monroe,PRECINCT WOODSFIELD NORTH,AAG,Southeast,Wheeling,641,340,State Senator,30,R,Frank Hoagland,85
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (at-large),,R,Jeb Bush,2
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (at-large),,R,Ben Carson,2
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (at-large),,R,Chris Christie,1
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (at-large),,R,Ted Cruz,21
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (at-large),,R,Carly Fiorina,0
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (at-large),,R,Mike Huckabee,1
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (at-large),,R,John R. Kasich,37
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (at-large),,R,Marco Rubio,15
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (at-large),,R,Rick Santorum,0
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (at-large),,R,Donald J. Trump,56
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (district),06,R,Jeb Bush,2
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (district),06,R,Ben Carson,1
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (district),06,R,Chris Christie,1
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (district),06,R,Ted Cruz,21
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (district),06,R,Carly Fiorina,0
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (district),06,R,Mike Huckabee,1
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (district),06,R,John R. Kasich,36
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (district),06,R,Marco Rubio,17
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (district),06,R,Rick Santorum,0
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,President (district),06,R,Donald J. Trump,55
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,U.S. Senator,,R,Don Elijah Eckhart,20
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,U.S. Senator,,R,Rob Portman,81
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,Representative to Congress,06,R,Bill Johnson,106
Monroe,PRECINCT WOODSFIELD SOUTH,AAI,Southeast,Wheeling,904,421,State Senator,30,R,Frank Hoagland,75
Monroe,PRECINCT FRANKLIN,AAK,Southeast,Wheeling,282,140,President (at-large),,R,Jeb Bush,0
Monroe,PRECINCT FRANKLIN,AAK,Southeast,Wheeling,282,140,President (at-large),,R,Ben Carson,0
Monroe,PRECINCT FRANKLIN,AAK,Southeast,Wheeling,282,140,President (at-large),,R,Chris Christie,0
Monroe,PRECINCT FRANKLIN,AAK,Southeast,Wheeling,282,140,President (at-large),,R,Ted Cruz,12
Monroe,PRECINCT FRANKLIN,AAK,Southeast,Wheeling,282,140,President (at-large),,R,Carly Fiorina,0
Monroe,PRECINCT FRANKLIN,AAK,Southeast,Wheeling,282,140,President (at-large),,R,Mike Huckabee,0
