County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Fulton,AMBOY,AAA,Northwest,Toledo,825,405,President (at-large),,D,Hillary Clinton,48
Fulton,AMBOY,AAA,Northwest,Toledo,825,405,President (at-large),,D,"Roque ""Rocky"" De La Fuente",1
Fulton,AMBOY,AAA,Northwest,Toledo,825,405,President (at-large),,D,Bernie Sanders,59
Fulton,AMBOY,AAA,Northwest,Toledo,825,405,U.S. Senator,,D,Kelli Prather,13
Fulton,AMBOY,AAA,Northwest,Toledo,825,405,U.S. Senator,,D,P.G. Sittenfeld,23
Fulton,AMBOY,AAA,Northwest,Toledo,825,405,U.S. Senator,,D,Ted Strickland,63
Fulton,AMBOY,AAA,Northwest,Toledo,825,405,Representative to Congress,05,D,James Neu Jr.,74
Fulton,AMBOY,AAA,Northwest,Toledo,825,405,State Senator,02,D,Kirk W. Halliday,67
Fulton,AMBOY,AAA,Northwest,Toledo,825,405,State Representative,47,D,Michael Sarantou,71
Fulton,METAMORA,AAB,Northwest,Toledo,362,178,President (at-large),,D,Hillary Clinton,29
Fulton,METAMORA,AAB,Northwest,Toledo,362,178,President (at-large),,D,"Roque ""Rocky"" De La Fuente",0
Fulton,METAMORA,AAB,Northwest,Toledo,362,178,President (at-large),,D,Bernie Sanders,36
Fulton,METAMORA,AAB,Northwest,Toledo,362,178,U.S. Senator,,D,Kelli Prather,8
Fulton,METAMORA,AAB,Northwest,Toledo,362,178,U.S. Senator,,D,P.G. Sittenfeld,15
Fulton,METAMORA,AAB,Northwest,Toledo,362,178,U.S. Senator,,D,Ted Strickland,37
Fulton,METAMORA,AAB,Northwest,Toledo,362,178,Representative to Congress,05,D,James Neu Jr.,41
Fulton,METAMORA,AAB,Northwest,Toledo,362,178,State Senator,02,D,Kirk W. Halliday,34
Fulton,METAMORA,AAB,Northwest,Toledo,362,178,State Representative,47,D,Michael Sarantou,32
Fulton,CHESTERFIELD,AAC,Northwest,Toledo,637,280,President (at-large),,D,Hillary Clinton,31
Fulton,CHESTERFIELD,AAC,Northwest,Toledo,637,280,President (at-large),,D,"Roque ""Rocky"" De La Fuente",0
Fulton,CHESTERFIELD,AAC,Northwest,Toledo,637,280,President (at-large),,D,Bernie Sanders,21
Fulton,CHESTERFIELD,AAC,Northwest,Toledo,637,280,U.S. Senator,,D,Kelli Prather,11
Fulton,CHESTERFIELD,AAC,Northwest,Toledo,637,280,U.S. Senator,,D,P.G. Sittenfeld,9
Fulton,CHESTERFIELD,AAC,Northwest,Toledo,637,280,U.S. Senator,,D,Ted Strickland,30
Fulton,CHESTERFIELD,AAC,Northwest,Toledo,637,280,Representative to Congress,05,D,James Neu Jr.,42
Fulton,CHESTERFIELD,AAC,Northwest,Toledo,637,280,State Senator,02,D,Kirk W. Halliday,34
Fulton,CHESTERFIELD,AAC,Northwest,Toledo,637,280,State Representative,47,D,Michael Sarantou,34
Fulton,CLINTON EAST,AAD,Northwest,Toledo,764,400,President (at-large),,D,Hillary Clinton,38
Fulton,CLINTON EAST,AAD,Northwest,Toledo,764,400,President (at-large),,D,"Roque ""Rocky"" De La Fuente",1
Fulton,CLINTON EAST,AAD,Northwest,Toledo,764,400,President (at-large),,D,Bernie Sanders,19
