County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Ottawa,Northwest,Toledo,"29,683","12,828",President (at-large),,R,Jeb Bush,21
Ottawa,Northwest,Toledo,"29,683","12,828",President (at-large),,R,Ben Carson,58
Ottawa,Northwest,Toledo,"29,683","12,828",President (at-large),,R,Chris Christie,25
Ottawa,Northwest,Toledo,"29,683","12,828",President (at-large),,R,Ted Cruz,"1,101"
Ottawa,Northwest,Toledo,"29,683","12,828",President (at-large),,R,Carly Fiorina,6
Ottawa,Northwest,Toledo,"29,683","12,828",President (at-large),,R,Mike Huckabee,20
Ottawa,Northwest,Toledo,"29,683","12,828",President (at-large),,R,John R. Kasich,"3,333"
Ottawa,Northwest,Toledo,"29,683","12,828",President (at-large),,R,Marco Rubio,192
Ottawa,Northwest,Toledo,"29,683","12,828",President (at-large),,R,Rick Santorum,8
Ottawa,Northwest,Toledo,"29,683","12,828",President (at-large),,R,Donald J. Trump,"3,006"
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),05,R,Jeb Bush,15
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),05,R,Ben Carson,44
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),05,R,Chris Christie,12
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),05,R,Ted Cruz,624
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),05,R,Carly Fiorina,4
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),05,R,John R. Kasich,"1,433"
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),05,R,Marco Rubio,81
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),05,R,Rick Santorum,6
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),05,R,Donald J. Trump,"1,228"
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),09,R,Jeb Bush,11
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),09,R,Ben Carson,45
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),09,R,Chris Christie,17
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),09,R,Ted Cruz,481
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),09,R,Carly Fiorina,10
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),09,R,John R. Kasich,"1,873"
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),09,R,Marco Rubio,121
Ottawa,Northwest,Toledo,"29,683","12,828",President (district),09,R,Donald J. Trump,"1,716"
Ottawa,Northwest,Toledo,"29,683","12,828",U.S. Senator,,R,Don Elijah Eckhart,"1,221"
Ottawa,Northwest,Toledo,"29,683","12,828",U.S. Senator,,R,Rob Portman,"5,705"
Ottawa,Northwest,Toledo,"29,683","12,828",Representative to Congress,05,R,Bob Latta,"2,885"
Ottawa,Northwest,Toledo,"29,683","12,828",Representative to Congress,09,R,Steven W. Kraus,"1,554"
Ottawa,Northwest,Toledo,"29,683","12,828",Representative to Congress,09,R,Donald P. Larson,"1,067"
Ottawa,Northwest,Toledo,"29,683","12,828",Representative to Congress,09,R,Joel Lieske,676
Ottawa,Northwest,Toledo,"29,683","12,828",State Senator,02,R,Randy Gardner,"5,952"
Ottawa,Northwest,Toledo,"29,683","12,828",State Representative,89,R,Steven M. Arndt,"5,972"
