County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Erie,Northeast,Cleveland,"51,537","24,037",President (at-large),,R,Jeb Bush,49
Erie,Northeast,Cleveland,"51,537","24,037",President (at-large),,R,Ben Carson,146
Erie,Northeast,Cleveland,"51,537","24,037",President (at-large),,R,Chris Christie,17
Erie,Northeast,Cleveland,"51,537","24,037",President (at-large),,R,Ted Cruz,"1,625"
Erie,Northeast,Cleveland,"51,537","24,037",President (at-large),,R,Carly Fiorina,22
Erie,Northeast,Cleveland,"51,537","24,037",President (at-large),,R,Mike Huckabee,54
Erie,Northeast,Cleveland,"51,537","24,037",President (at-large),,R,John R. Kasich,"5,665"
Erie,Northeast,Cleveland,"51,537","24,037",President (at-large),,R,Marco Rubio,389
Erie,Northeast,Cleveland,"51,537","24,037",President (at-large),,R,Rick Santorum,14
Erie,Northeast,Cleveland,"51,537","24,037",President (at-large),,R,Donald J. Trump,"4,992"
Erie,Northeast,Cleveland,"51,537","24,037",President (district),04,R,Jeb Bush,12
Erie,Northeast,Cleveland,"51,537","24,037",President (district),04,R,Ben Carson,46
Erie,Northeast,Cleveland,"51,537","24,037",President (district),04,R,Chris Christie,3
Erie,Northeast,Cleveland,"51,537","24,037",President (district),04,R,Ted Cruz,331
Erie,Northeast,Cleveland,"51,537","24,037",President (district),04,R,Carly Fiorina,7
Erie,Northeast,Cleveland,"51,537","24,037",President (district),04,R,Mike Huckabee,9
Erie,Northeast,Cleveland,"51,537","24,037",President (district),04,R,John R. Kasich,"1,065"
Erie,Northeast,Cleveland,"51,537","24,037",President (district),04,R,Marco Rubio,75
Erie,Northeast,Cleveland,"51,537","24,037",President (district),04,R,Rick Santorum,4
Erie,Northeast,Cleveland,"51,537","24,037",President (district),04,R,Donald J. Trump,972
Erie,Northeast,Cleveland,"51,537","24,037",President (district),09,R,Jeb Bush,46
Erie,Northeast,Cleveland,"51,537","24,037",President (district),09,R,Ben Carson,121
Erie,Northeast,Cleveland,"51,537","24,037",President (district),09,R,Chris Christie,34
Erie,Northeast,Cleveland,"51,537","24,037",President (district),09,R,Ted Cruz,"1,325"
Erie,Northeast,Cleveland,"51,537","24,037",President (district),09,R,Carly Fiorina,23
Erie,Northeast,Cleveland,"51,537","24,037",President (district),09,R,John R. Kasich,"4,538"
Erie,Northeast,Cleveland,"51,537","24,037",President (district),09,R,Marco Rubio,383
Erie,Northeast,Cleveland,"51,537","24,037",President (district),09,R,Donald J. Trump,"3,995"
Erie,Northeast,Cleveland,"51,537","24,037",U.S. Senator,,R,Don Elijah Eckhart,"2,171"
Erie,Northeast,Cleveland,"51,537","24,037",U.S. Senator,,R,Rob Portman,"8,963"
Erie,Northeast,Cleveland,"51,537","24,037",Representative to Congress,04,R,Jim Jordan,"1,728"
Erie,Northeast,Cleveland,"51,537","24,037",Representative to Congress,09,R,Steven W. Kraus,"4,201"
Erie,Northeast,Cleveland,"51,537","24,037",Representative to Congress,09,R,Donald P. Larson,"2,413"
Erie,Northeast,Cleveland,"51,537","24,037",Representative to Congress,09,R,Joel Lieske,"1,214"
Erie,Northeast,Cleveland,"51,537","24,037",State Senator,02,R,Randy Gardner,"8,867"
Erie,Northeast,Cleveland,"51,537","24,037",State Representative,89,R,Steven M. Arndt,"8,282"
