County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Paulding,West,Ft. Wayne,"12,419","5,539",President (at-large),,R,Jeb Bush,22
Paulding,West,Ft. Wayne,"12,419","5,539",President (at-large),,R,Ben Carson,45
Paulding,West,Ft. Wayne,"12,419","5,539",President (at-large),,R,Chris Christie,5
Paulding,West,Ft. Wayne,"12,419","5,539",President (at-large),,R,Ted Cruz,877
Paulding,West,Ft. Wayne,"12,419","5,539",President (at-large),,R,Carly Fiorina,9
Paulding,West,Ft. Wayne,"12,419","5,539",President (at-large),,R,Mike Huckabee,17
Paulding,West,Ft. Wayne,"12,419","5,539",President (at-large),,R,John R. Kasich,"1,670"
Paulding,West,Ft. Wayne,"12,419","5,539",President (at-large),,R,Marco Rubio,141
Paulding,West,Ft. Wayne,"12,419","5,539",President (at-large),,R,Rick Santorum,5
Paulding,West,Ft. Wayne,"12,419","5,539",President (at-large),,R,Donald J. Trump,"1,326"
Paulding,West,Ft. Wayne,"12,419","5,539",President (district),05,R,Jeb Bush,28
Paulding,West,Ft. Wayne,"12,419","5,539",President (district),05,R,Ben Carson,86
Paulding,West,Ft. Wayne,"12,419","5,539",President (district),05,R,Chris Christie,13
Paulding,West,Ft. Wayne,"12,419","5,539",President (district),05,R,Ted Cruz,862
Paulding,West,Ft. Wayne,"12,419","5,539",President (district),05,R,Carly Fiorina,16
Paulding,West,Ft. Wayne,"12,419","5,539",President (district),05,R,John R. Kasich,"1,581"
Paulding,West,Ft. Wayne,"12,419","5,539",President (district),05,R,Marco Rubio,139
Paulding,West,Ft. Wayne,"12,419","5,539",President (district),05,R,Rick Santorum,4
Paulding,West,Ft. Wayne,"12,419","5,539",President (district),05,R,Donald J. Trump,"1,186"
Paulding,West,Ft. Wayne,"12,419","5,539",U.S. Senator,,R,Don Elijah Eckhart,710
Paulding,West,Ft. Wayne,"12,419","5,539",U.S. Senator,,R,Rob Portman,"2,264"
Paulding,West,Ft. Wayne,"12,419","5,539",Representative to Congress,05,R,Bob Latta,"3,382"
Paulding,West,Ft. Wayne,"12,419","5,539",State Representative,82,R,Tony Burkley,"3,028"
Paulding,West,Ft. Wayne,"12,419","5,539",State Representative,82,R,Craig Riedel,946
