County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Muskingum,Central,Zanesville,"52,460","21,302",President (at-large),,R,Jeb Bush,57
Muskingum,Central,Zanesville,"52,460","21,302",President (at-large),,R,Ben Carson,135
Muskingum,Central,Zanesville,"52,460","21,302",President (at-large),,R,Chris Christie,18
Muskingum,Central,Zanesville,"52,460","21,302",President (at-large),,R,Ted Cruz,"1,863"
Muskingum,Central,Zanesville,"52,460","21,302",President (at-large),,R,Carly Fiorina,14
Muskingum,Central,Zanesville,"52,460","21,302",President (at-large),,R,Mike Huckabee,42
Muskingum,Central,Zanesville,"52,460","21,302",President (at-large),,R,John R. Kasich,"6,659"
Muskingum,Central,Zanesville,"52,460","21,302",President (at-large),,R,Marco Rubio,369
Muskingum,Central,Zanesville,"52,460","21,302",President (at-large),,R,Rick Santorum,11
Muskingum,Central,Zanesville,"52,460","21,302",President (at-large),,R,Donald J. Trump,"6,206"
Muskingum,Central,Zanesville,"52,460","21,302",President (district),06,R,Jeb Bush,27
Muskingum,Central,Zanesville,"52,460","21,302",President (district),06,R,Ben Carson,106
Muskingum,Central,Zanesville,"52,460","21,302",President (district),06,R,Chris Christie,21
Muskingum,Central,Zanesville,"52,460","21,302",President (district),06,R,Ted Cruz,738
Muskingum,Central,Zanesville,"52,460","21,302",President (district),06,R,Carly Fiorina,13
Muskingum,Central,Zanesville,"52,460","21,302",President (district),06,R,Mike Huckabee,47
Muskingum,Central,Zanesville,"52,460","21,302",President (district),06,R,John R. Kasich,"2,337"
Muskingum,Central,Zanesville,"52,460","21,302",President (district),06,R,Marco Rubio,154
Muskingum,Central,Zanesville,"52,460","21,302",President (district),06,R,Rick Santorum,10
Muskingum,Central,Zanesville,"52,460","21,302",President (district),06,R,Donald J. Trump,"2,064"
Muskingum,Central,Zanesville,"52,460","21,302",President (district),12,R,Jeb Bush,61
Muskingum,Central,Zanesville,"52,460","21,302",President (district),12,R,Ben Carson,150
Muskingum,Central,Zanesville,"52,460","21,302",President (district),12,R,Chris Christie,43
Muskingum,Central,Zanesville,"52,460","21,302",President (district),12,R,Ted Cruz,"1,111"
Muskingum,Central,Zanesville,"52,460","21,302",President (district),12,R,Carly Fiorina,20
Muskingum,Central,Zanesville,"52,460","21,302",President (district),12,R,Mike Huckabee,73
Muskingum,Central,Zanesville,"52,460","21,302",President (district),12,R,John R. Kasich,"3,983"
Muskingum,Central,Zanesville,"52,460","21,302",President (district),12,R,Marco Rubio,283
Muskingum,Central,Zanesville,"52,460","21,302",President (district),12,R,Donald J. Trump,"3,608"
Muskingum,Central,Zanesville,"52,460","21,302",U.S. Senator,,R,Don Elijah Eckhart,"2,113"
Muskingum,Central,Zanesville,"52,460","21,302",U.S. Senator,,R,Rob Portman,"11,416"
Muskingum,Central,Zanesville,"52,460","21,302",Representative to Congress,06,R,Bill Johnson,"4,421"
Muskingum,Central,Zanesville,"52,460","21,302",Representative to Congress,12,R,Pat Tiberi,"7,456"
Muskingum,Central,Zanesville,"52,460","21,302",State Senator,20,R,Troy Balderson,"12,793"
Muskingum,Central,Zanesville,"52,460","21,302",State Representative,78,R,Ron Hood,810
Muskingum,Central,Zanesville,"52,460","21,302",State Representative,97,R,Brian D. Hill,"10,907"
