County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Greene,West,Dayton,"109,056","52,027",President (at-large),,D,Hillary Clinton,"6,814"
Greene,West,Dayton,"109,056","52,027",President (at-large),,D,"Roque ""Rocky"" De La Fuente",85
Greene,West,Dayton,"109,056","52,027",President (at-large),,D,Bernie Sanders,"7,057"
Greene,West,Dayton,"109,056","52,027",U.S. Senator,,D,Kelli Prather,"2,204"
Greene,West,Dayton,"109,056","52,027",U.S. Senator,,D,P.G. Sittenfeld,"2,134"
Greene,West,Dayton,"109,056","52,027",U.S. Senator,,D,Ted Strickland,"8,153"
Greene,West,Dayton,"109,056","52,027",Representative to Congress,10,D,Robert Klepinger,"9,700"
Greene,West,Dayton,"109,056","52,027",State Senator,10,D,Michael Sergio Gilbert,"3,110"
Greene,West,Dayton,"109,056","52,027",State Senator,10,D,Matthew Kirk,"6,435"
Greene,West,Dayton,"109,056","52,027",State Representative,73,D,Brian K. Housh,"6,758"
Greene,West,Dayton,"109,056","52,027",State Representative,74,D,Barb Niemeyer,"2,369"
