County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Mercer,West,Dayton,"28,360","12,701",President (at-large),,R,Jeb Bush,31
Mercer,West,Dayton,"28,360","12,701",President (at-large),,R,Ben Carson,87
Mercer,West,Dayton,"28,360","12,701",President (at-large),,R,Chris Christie,20
Mercer,West,Dayton,"28,360","12,701",President (at-large),,R,Ted Cruz,"2,041"
Mercer,West,Dayton,"28,360","12,701",President (at-large),,R,Carly Fiorina,5
Mercer,West,Dayton,"28,360","12,701",President (at-large),,R,Mike Huckabee,30
Mercer,West,Dayton,"28,360","12,701",President (at-large),,R,John R. Kasich,"4,529"
Mercer,West,Dayton,"28,360","12,701",President (at-large),,R,Marco Rubio,224
Mercer,West,Dayton,"28,360","12,701",President (at-large),,R,Rick Santorum,10
Mercer,West,Dayton,"28,360","12,701",President (at-large),,R,Donald J. Trump,"3,574"
Mercer,West,Dayton,"28,360","12,701",President (district),04,R,Jeb Bush,3
Mercer,West,Dayton,"28,360","12,701",President (district),04,R,Ben Carson,19
Mercer,West,Dayton,"28,360","12,701",President (district),04,R,Chris Christie,10
Mercer,West,Dayton,"28,360","12,701",President (district),04,R,Ted Cruz,144
Mercer,West,Dayton,"28,360","12,701",President (district),04,R,Carly Fiorina,3
Mercer,West,Dayton,"28,360","12,701",President (district),04,R,Mike Huckabee,10
Mercer,West,Dayton,"28,360","12,701",President (district),04,R,John R. Kasich,313
Mercer,West,Dayton,"28,360","12,701",President (district),04,R,Marco Rubio,14
Mercer,West,Dayton,"28,360","12,701",President (district),04,R,Rick Santorum,0
Mercer,West,Dayton,"28,360","12,701",President (district),04,R,Donald J. Trump,269
Mercer,West,Dayton,"28,360","12,701",President (district),05,R,Jeb Bush,27
Mercer,West,Dayton,"28,360","12,701",President (district),05,R,Ben Carson,66
Mercer,West,Dayton,"28,360","12,701",President (district),05,R,Chris Christie,16
Mercer,West,Dayton,"28,360","12,701",President (district),05,R,Ted Cruz,994
Mercer,West,Dayton,"28,360","12,701",President (district),05,R,Carly Fiorina,11
Mercer,West,Dayton,"28,360","12,701",President (district),05,R,John R. Kasich,"1,702"
Mercer,West,Dayton,"28,360","12,701",President (district),05,R,Marco Rubio,102
Mercer,West,Dayton,"28,360","12,701",President (district),05,R,Rick Santorum,9
Mercer,West,Dayton,"28,360","12,701",President (district),05,R,Donald J. Trump,"1,679"
Mercer,West,Dayton,"28,360","12,701",President (district),08,R,Jeb Bush,21
Mercer,West,Dayton,"28,360","12,701",President (district),08,R,Ben Carson,82
Mercer,West,Dayton,"28,360","12,701",President (district),08,R,Chris Christie,13
Mercer,West,Dayton,"28,360","12,701",President (district),08,R,Ted Cruz,941
Mercer,West,Dayton,"28,360","12,701",President (district),08,R,Carly Fiorina,7
Mercer,West,Dayton,"28,360","12,701",President (district),08,R,John R. Kasich,"2,414"
Mercer,West,Dayton,"28,360","12,701",President (district),08,R,Marco Rubio,117
Mercer,West,Dayton,"28,360","12,701",President (district),08,R,Rick Santorum,9
Mercer,West,Dayton,"28,360","12,701",President (district),08,R,Donald J. Trump,"1,387"
Mercer,West,Dayton,"28,360","12,701",U.S. Senator,,R,Don Elijah Eckhart,"1,414"
Mercer,West,Dayton,"28,360","12,701",U.S. Senator,,R,Rob Portman,"6,591"
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Matthew Ashworth,45
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Bill Beagle,653
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Warren Davidson,"1,461"
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Timothy S. Derickson,"1,144"
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Scott George,59
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Eric J. Haemmerle,22
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Terri King,93
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Joseph Matvey,9
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Edward R. Meer,12
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,John W. Robbins,81
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Michael Smith,63
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Jim Spurlino,240
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Kevin F. White,74
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,J.D. Winteregg,410
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,George S. Wooley,25
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,04,R,Jim Jordan,651
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,05,R,Bob Latta,"3,663"
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,Matthew Ashworth,59
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,Bill Beagle,613
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,Warren Davidson,"1,372"
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,Timothy S. Derickson,"1,112"
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,Scott George,62
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,Eric J. Haemmerle,21
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,Terri King,107
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,Joseph Matvey,14
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,Edward R. Meer,15
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,John W. Robbins,78
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,Michael Smith,79
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,Jim Spurlino,269
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,Kevin F. White,77
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,J.D. Winteregg,408
Mercer,West,Dayton,"28,360","12,701",Representative to Congress,08,R,George S. Wooley,27
Mercer,West,Dayton,"28,360","12,701",State Senator,12,R,John Adams,"3,955"
Mercer,West,Dayton,"28,360","12,701",State Senator,12,R,Matt Huffman,"5,225"
Mercer,West,Dayton,"28,360","12,701",State Representative,84,R,Keith Faber,"8,587"
