County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Franklin,Central,Columbus,"799,727","328,379",President (at-large),,R,Jeb Bush,235
Franklin,Central,Columbus,"799,727","328,379",President (at-large),,R,Ben Carson,610
Franklin,Central,Columbus,"799,727","328,379",President (at-large),,R,Chris Christie,118
Franklin,Central,Columbus,"799,727","328,379",President (at-large),,R,Ted Cruz,"18,982"
Franklin,Central,Columbus,"799,727","328,379",President (at-large),,R,Carly Fiorina,103
Franklin,Central,Columbus,"799,727","328,379",President (at-large),,R,Mike Huckabee,175
Franklin,Central,Columbus,"799,727","328,379",President (at-large),,R,John R. Kasich,"104,150"
Franklin,Central,Columbus,"799,727","328,379",President (at-large),,R,Marco Rubio,"2,873"
Franklin,Central,Columbus,"799,727","328,379",President (at-large),,R,Rick Santorum,59
Franklin,Central,Columbus,"799,727","328,379",President (at-large),,R,Donald J. Trump,"36,329"
Franklin,Central,Columbus,"799,727","328,379",President (district),03,R,Jeb Bush,228
Franklin,Central,Columbus,"799,727","328,379",President (district),03,R,Ben Carson,656
Franklin,Central,Columbus,"799,727","328,379",President (district),03,R,Chris Christie,178
Franklin,Central,Columbus,"799,727","328,379",President (district),03,R,Ted Cruz,"8,701"
Franklin,Central,Columbus,"799,727","328,379",President (district),03,R,Carly Fiorina,171
Franklin,Central,Columbus,"799,727","328,379",President (district),03,R,Mike Huckabee,270
Franklin,Central,Columbus,"799,727","328,379",President (district),03,R,John R. Kasich,"35,377"
Franklin,Central,Columbus,"799,727","328,379",President (district),03,R,Marco Rubio,"1,679"
Franklin,Central,Columbus,"799,727","328,379",President (district),03,R,Donald J. Trump,"14,904"
Franklin,Central,Columbus,"799,727","328,379",President (district),12,R,Jeb Bush,136
Franklin,Central,Columbus,"799,727","328,379",President (district),12,R,Ben Carson,254
Franklin,Central,Columbus,"799,727","328,379",President (district),12,R,Chris Christie,86
Franklin,Central,Columbus,"799,727","328,379",President (district),12,R,Ted Cruz,"4,482"
Franklin,Central,Columbus,"799,727","328,379",President (district),12,R,Carly Fiorina,103
Franklin,Central,Columbus,"799,727","328,379",President (district),12,R,Mike Huckabee,105
Franklin,Central,Columbus,"799,727","328,379",President (district),12,R,John R. Kasich,"30,710"
Franklin,Central,Columbus,"799,727","328,379",President (district),12,R,Marco Rubio,"1,027"
Franklin,Central,Columbus,"799,727","328,379",President (district),12,R,Donald J. Trump,"7,581"
Franklin,Central,Columbus,"799,727","328,379",President (district),15,R,Jeb Bush,164
Franklin,Central,Columbus,"799,727","328,379",President (district),15,R,Ben Carson,428
Franklin,Central,Columbus,"799,727","328,379",President (district),15,R,Chris Christie,128
Franklin,Central,Columbus,"799,727","328,379",President (district),15,R,Ted Cruz,"5,750"
Franklin,Central,Columbus,"799,727","328,379",President (district),15,R,Carly Fiorina,100
Franklin,Central,Columbus,"799,727","328,379",President (district),15,R,Mike Huckabee,136
Franklin,Central,Columbus,"799,727","328,379",President (district),15,R,John R. Kasich,"31,602"
Franklin,Central,Columbus,"799,727","328,379",President (district),15,R,Marco Rubio,"1,182"
Franklin,Central,Columbus,"799,727","328,379",President (district),15,R,Rick Santorum,30
Franklin,Central,Columbus,"799,727","328,379",President (district),15,R,Donald J. Trump,"10,806"
Franklin,Central,Columbus,"799,727","328,379",U.S. Senator,,R,Don Elijah Eckhart,"18,438"
Franklin,Central,Columbus,"799,727","328,379",U.S. Senator,,R,Rob Portman,"105,549"
Franklin,Central,Columbus,"799,727","328,379",Representative to Congress,03,R,John Adams,"36,851"
Franklin,Central,Columbus,"799,727","328,379",Representative to Congress,12,R,Pat Tiberi,"33,909"
Franklin,Central,Columbus,"799,727","328,379",Representative to Congress,15,R,Steve Stivers,"38,332"
Franklin,Central,Columbus,"799,727","328,379",State Senator,16,R,Stephanie L. Kunze,"40,547"
Franklin,Central,Columbus,"799,727","328,379",State Senator,16,R,Aaron Neumann,"11,019"
Franklin,Central,Columbus,"799,727","328,379",State Representative,17,R,John Rush,"5,166"
Franklin,Central,Columbus,"799,727","328,379",State Representative,18,R,Whitney Smith,"5,012"
Franklin,Central,Columbus,"799,727","328,379",State Representative,19,R,Anne Gonzales,"16,539"
Franklin,Central,Columbus,"799,727","328,379",State Representative,20,R,Bobby Mitchell,"4,655"
Franklin,Central,Columbus,"799,727","328,379",State Representative,20,R,Lisa Schacht,"7,498"
Franklin,Central,Columbus,"799,727","328,379",State Representative,21,R,Mike Duffey,"16,301"
Franklin,Central,Columbus,"799,727","328,379",State Representative,22,R,Linda L. Jarrett,"6,880"
Franklin,Central,Columbus,"799,727","328,379",State Representative,23,R,Mike Lanese,"11,575"
Franklin,Central,Columbus,"799,727","328,379",State Representative,24,R,Jim Hughes,"16,605"
Franklin,Central,Columbus,"799,727","328,379",State Representative,25,R,Seth Golding,"2,960"
Franklin,Central,Columbus,"799,727","328,379",State Representative,26,R,Kenneth H. Collins,"3,714"
