County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Pickaway,Central,Columbus,"32,784","15,428",President (at-large),,R,Jeb Bush,20
Pickaway,Central,Columbus,"32,784","15,428",President (at-large),,R,Ben Carson,54
Pickaway,Central,Columbus,"32,784","15,428",President (at-large),,R,Chris Christie,11
Pickaway,Central,Columbus,"32,784","15,428",President (at-large),,R,Ted Cruz,"2,095"
Pickaway,Central,Columbus,"32,784","15,428",President (at-large),,R,Carly Fiorina,6
Pickaway,Central,Columbus,"32,784","15,428",President (at-large),,R,Mike Huckabee,20
Pickaway,Central,Columbus,"32,784","15,428",President (at-large),,R,John R. Kasich,"5,062"
Pickaway,Central,Columbus,"32,784","15,428",President (at-large),,R,Marco Rubio,205
Pickaway,Central,Columbus,"32,784","15,428",President (at-large),,R,Rick Santorum,3
Pickaway,Central,Columbus,"32,784","15,428",President (at-large),,R,Donald J. Trump,"3,665"
Pickaway,Central,Columbus,"32,784","15,428",President (district),15,R,Jeb Bush,37
Pickaway,Central,Columbus,"32,784","15,428",President (district),15,R,Ben Carson,98
Pickaway,Central,Columbus,"32,784","15,428",President (district),15,R,Chris Christie,25
Pickaway,Central,Columbus,"32,784","15,428",President (district),15,R,Ted Cruz,"2,012"
Pickaway,Central,Columbus,"32,784","15,428",President (district),15,R,Carly Fiorina,14
Pickaway,Central,Columbus,"32,784","15,428",President (district),15,R,Mike Huckabee,36
Pickaway,Central,Columbus,"32,784","15,428",President (district),15,R,John R. Kasich,"4,701"
Pickaway,Central,Columbus,"32,784","15,428",President (district),15,R,Marco Rubio,251
Pickaway,Central,Columbus,"32,784","15,428",President (district),15,R,Rick Santorum,10
Pickaway,Central,Columbus,"32,784","15,428",President (district),15,R,Donald J. Trump,"3,358"
Pickaway,Central,Columbus,"32,784","15,428",U.S. Senator,,R,Don Elijah Eckhart,"1,556"
Pickaway,Central,Columbus,"32,784","15,428",U.S. Senator,,R,Rob Portman,"7,367"
Pickaway,Central,Columbus,"32,784","15,428",Representative to Congress,15,R,Steve Stivers,"8,375"
Pickaway,Central,Columbus,"32,784","15,428",State Senator,20,R,Troy Balderson,"4,292"
Pickaway,Central,Columbus,"32,784","15,428",State Representative,78,R,Ron Hood,"4,705"
Pickaway,Central,Columbus,"32,784","15,428",State Representative,92,R,Gary K. Scherer,"2,779"
