County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Logan,West,Dayton,"29,864","12,848",President (at-large),,R,Jeb Bush,49
Logan,West,Dayton,"29,864","12,848",President (at-large),,R,Ben Carson,101
Logan,West,Dayton,"29,864","12,848",President (at-large),,R,Chris Christie,15
Logan,West,Dayton,"29,864","12,848",President (at-large),,R,Ted Cruz,"1,936"
Logan,West,Dayton,"29,864","12,848",President (at-large),,R,Carly Fiorina,10
Logan,West,Dayton,"29,864","12,848",President (at-large),,R,Mike Huckabee,44
Logan,West,Dayton,"29,864","12,848",President (at-large),,R,John R. Kasich,"3,991"
Logan,West,Dayton,"29,864","12,848",President (at-large),,R,Marco Rubio,263
Logan,West,Dayton,"29,864","12,848",President (at-large),,R,Rick Santorum,8
Logan,West,Dayton,"29,864","12,848",President (at-large),,R,Donald J. Trump,"4,149"
Logan,West,Dayton,"29,864","12,848",President (district),04,R,Jeb Bush,56
Logan,West,Dayton,"29,864","12,848",President (district),04,R,Ben Carson,136
Logan,West,Dayton,"29,864","12,848",President (district),04,R,Chris Christie,28
Logan,West,Dayton,"29,864","12,848",President (district),04,R,Ted Cruz,"1,951"
Logan,West,Dayton,"29,864","12,848",President (district),04,R,Carly Fiorina,17
Logan,West,Dayton,"29,864","12,848",President (district),04,R,Mike Huckabee,59
Logan,West,Dayton,"29,864","12,848",President (district),04,R,John R. Kasich,"3,972"
Logan,West,Dayton,"29,864","12,848",President (district),04,R,Marco Rubio,288
Logan,West,Dayton,"29,864","12,848",President (district),04,R,Rick Santorum,10
Logan,West,Dayton,"29,864","12,848",President (district),04,R,Donald J. Trump,"4,043"
Logan,West,Dayton,"29,864","12,848",U.S. Senator,,R,Don Elijah Eckhart,"2,051"
Logan,West,Dayton,"29,864","12,848",U.S. Senator,,R,Rob Portman,"7,330"
Logan,West,Dayton,"29,864","12,848",Representative to Congress,04,R,Jim Jordan,"8,925"
Logan,West,Dayton,"29,864","12,848",State Senator,12,R,John Adams,"3,430"
Logan,West,Dayton,"29,864","12,848",State Senator,12,R,Matt Huffman,"4,583"
Logan,West,Dayton,"29,864","12,848",State Representative,83,R,Kevin Rettig,363
Logan,West,Dayton,"29,864","12,848",State Representative,83,R,Robert Cole Sprague,853
Logan,West,Dayton,"29,864","12,848",State Representative,85,R,Nino Vitale,"6,596"
