County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Medina,Northeast,Cleveland,"116,969","54,460",President (at-large),,R,Jeb Bush,74
Medina,Northeast,Cleveland,"116,969","54,460",President (at-large),,R,Ben Carson,194
Medina,Northeast,Cleveland,"116,969","54,460",President (at-large),,R,Chris Christie,22
Medina,Northeast,Cleveland,"116,969","54,460",President (at-large),,R,Ted Cruz,"4,638"
Medina,Northeast,Cleveland,"116,969","54,460",President (at-large),,R,Carly Fiorina,29
Medina,Northeast,Cleveland,"116,969","54,460",President (at-large),,R,Mike Huckabee,72
Medina,Northeast,Cleveland,"116,969","54,460",President (at-large),,R,John R. Kasich,"18,823"
Medina,Northeast,Cleveland,"116,969","54,460",President (at-large),,R,Marco Rubio,859
Medina,Northeast,Cleveland,"116,969","54,460",President (at-large),,R,Rick Santorum,13
Medina,Northeast,Cleveland,"116,969","54,460",President (at-large),,R,Donald J. Trump,"13,763"
Medina,Northeast,Cleveland,"116,969","54,460",President (district),07,R,Jeb Bush,44
Medina,Northeast,Cleveland,"116,969","54,460",President (district),07,R,Ben Carson,144
Medina,Northeast,Cleveland,"116,969","54,460",President (district),07,R,Chris Christie,23
Medina,Northeast,Cleveland,"116,969","54,460",President (district),07,R,Ted Cruz,"1,606"
Medina,Northeast,Cleveland,"116,969","54,460",President (district),07,R,Carly Fiorina,33
Medina,Northeast,Cleveland,"116,969","54,460",President (district),07,R,John R. Kasich,"6,289"
Medina,Northeast,Cleveland,"116,969","54,460",President (district),07,R,Marco Rubio,369
Medina,Northeast,Cleveland,"116,969","54,460",President (district),07,R,Rick Santorum,12
Medina,Northeast,Cleveland,"116,969","54,460",President (district),07,R,Donald J. Trump,"4,858"
Medina,Northeast,Cleveland,"116,969","54,460",President (district),16,R,Jeb Bush,84
Medina,Northeast,Cleveland,"116,969","54,460",President (district),16,R,Ben Carson,273
Medina,Northeast,Cleveland,"116,969","54,460",President (district),16,R,Chris Christie,57
Medina,Northeast,Cleveland,"116,969","54,460",President (district),16,R,Ted Cruz,"3,054"
Medina,Northeast,Cleveland,"116,969","54,460",President (district),16,R,Carly Fiorina,56
Medina,Northeast,Cleveland,"116,969","54,460",President (district),16,R,John R. Kasich,"11,861"
Medina,Northeast,Cleveland,"116,969","54,460",President (district),16,R,Marco Rubio,680
Medina,Northeast,Cleveland,"116,969","54,460",President (district),16,R,Rick Santorum,33
Medina,Northeast,Cleveland,"116,969","54,460",President (district),16,R,Donald J. Trump,"7,964"
Medina,Northeast,Cleveland,"116,969","54,460",U.S. Senator,,R,Don Elijah Eckhart,"5,709"
Medina,Northeast,Cleveland,"116,969","54,460",U.S. Senator,,R,Rob Portman,"25,595"
Medina,Northeast,Cleveland,"116,969","54,460",Representative to Congress,07,R,Bob Gibbs,"6,803"
Medina,Northeast,Cleveland,"116,969","54,460",Representative to Congress,07,R,Terry Robertson,"3,143"
Medina,Northeast,Cleveland,"116,969","54,460",Representative to Congress,16,R,Jim Renacci,"18,671"
Medina,Northeast,Cleveland,"116,969","54,460",State Senator,22,R,Larry J. Obhof,"20,588"
Medina,Northeast,Cleveland,"116,969","54,460",State Senator,22,R,Janet Folger Porter,"10,667"
Medina,Northeast,Cleveland,"116,969","54,460",State Representative,69,R,Steve Hambley,"14,009"
Medina,Northeast,Cleveland,"116,969","54,460",State Representative,69,R,Chris M. Sawicki,"6,563"
Medina,Northeast,Cleveland,"116,969","54,460",State Representative,70,R,Steven W. Johnson,"2,256"
Medina,Northeast,Cleveland,"116,969","54,460",State Representative,70,R,Darrell D. Kick,"1,341"
Medina,Northeast,Cleveland,"116,969","54,460",State Representative,70,R,Lisa Woods,"3,025"
