County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Miami,West,Dayton,"70,505","33,903",President (at-large),,R,Jeb Bush,90
Miami,West,Dayton,"70,505","33,903",President (at-large),,R,Ben Carson,226
Miami,West,Dayton,"70,505","33,903",President (at-large),,R,Chris Christie,39
Miami,West,Dayton,"70,505","33,903",President (at-large),,R,Ted Cruz,"3,721"
Miami,West,Dayton,"70,505","33,903",President (at-large),,R,Carly Fiorina,43
Miami,West,Dayton,"70,505","33,903",President (at-large),,R,Mike Huckabee,101
Miami,West,Dayton,"70,505","33,903",President (at-large),,R,John R. Kasich,"11,181"
Miami,West,Dayton,"70,505","33,903",President (at-large),,R,Marco Rubio,600
Miami,West,Dayton,"70,505","33,903",President (at-large),,R,Rick Santorum,12
Miami,West,Dayton,"70,505","33,903",President (at-large),,R,Donald J. Trump,"11,011"
Miami,West,Dayton,"70,505","33,903",President (district),08,R,Jeb Bush,139
Miami,West,Dayton,"70,505","33,903",President (district),08,R,Ben Carson,443
Miami,West,Dayton,"70,505","33,903",President (district),08,R,Chris Christie,100
Miami,West,Dayton,"70,505","33,903",President (district),08,R,Ted Cruz,"3,702"
Miami,West,Dayton,"70,505","33,903",President (district),08,R,Carly Fiorina,88
Miami,West,Dayton,"70,505","33,903",President (district),08,R,John R. Kasich,"10,359"
Miami,West,Dayton,"70,505","33,903",President (district),08,R,Marco Rubio,685
Miami,West,Dayton,"70,505","33,903",President (district),08,R,Rick Santorum,31
Miami,West,Dayton,"70,505","33,903",President (district),08,R,Donald J. Trump,"9,971"
Miami,West,Dayton,"70,505","33,903",U.S. Senator,,R,Don Elijah Eckhart,"4,834"
Miami,West,Dayton,"70,505","33,903",U.S. Senator,,R,Rob Portman,"18,990"
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Matthew Ashworth,185
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Bill Beagle,"9,605"
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Warren Davidson,"8,730"
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Timothy S. Derickson,"2,120"
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Scott George,532
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Eric J. Haemmerle,223
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Terri King,273
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Joseph Matvey,44
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Edward R. Meer,88
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,John W. Robbins,179
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Michael Smith,241
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Jim Spurlino,"1,243"
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Kevin F. White,262
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,J.D. Winteregg,"1,493"
Miami,West,Dayton,"70,505","33,903",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,George S. Wooley,146
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,Matthew Ashworth,221
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,Bill Beagle,"9,467"
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,Warren Davidson,"8,607"
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,Timothy S. Derickson,"2,106"
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,Scott George,542
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,Eric J. Haemmerle,234
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,Terri King,300
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,Joseph Matvey,40
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,Edward R. Meer,88
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,John W. Robbins,195
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,Michael Smith,239
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,Jim Spurlino,"1,306"
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,Kevin F. White,261
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,J.D. Winteregg,"1,520"
Miami,West,Dayton,"70,505","33,903",Representative to Congress,08,R,George S. Wooley,164
Miami,West,Dayton,"70,505","33,903",State Representative,80,R,Stephen A. Huffman,"18,070"
