County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Richland,Northeast,Cleveland,"80,545","35,420",President (at-large),,R,Jeb Bush,66
Richland,Northeast,Cleveland,"80,545","35,420",President (at-large),,R,Ben Carson,257
Richland,Northeast,Cleveland,"80,545","35,420",President (at-large),,R,Chris Christie,31
Richland,Northeast,Cleveland,"80,545","35,420",President (at-large),,R,Ted Cruz,"5,846"
Richland,Northeast,Cleveland,"80,545","35,420",President (at-large),,R,Carly Fiorina,19
Richland,Northeast,Cleveland,"80,545","35,420",President (at-large),,R,Mike Huckabee,65
Richland,Northeast,Cleveland,"80,545","35,420",President (at-large),,R,John R. Kasich,"9,121"
Richland,Northeast,Cleveland,"80,545","35,420",President (at-large),,R,Marco Rubio,534
Richland,Northeast,Cleveland,"80,545","35,420",President (at-large),,R,Rick Santorum,13
Richland,Northeast,Cleveland,"80,545","35,420",President (at-large),,R,Donald J. Trump,"8,979"
Richland,Northeast,Cleveland,"80,545","35,420",President (district),07,R,Jeb Bush,56
Richland,Northeast,Cleveland,"80,545","35,420",President (district),07,R,Ben Carson,222
Richland,Northeast,Cleveland,"80,545","35,420",President (district),07,R,Chris Christie,27
Richland,Northeast,Cleveland,"80,545","35,420",President (district),07,R,Ted Cruz,"2,541"
Richland,Northeast,Cleveland,"80,545","35,420",President (district),07,R,Carly Fiorina,37
Richland,Northeast,Cleveland,"80,545","35,420",President (district),07,R,John R. Kasich,"3,699"
Richland,Northeast,Cleveland,"80,545","35,420",President (district),07,R,Marco Rubio,284
Richland,Northeast,Cleveland,"80,545","35,420",President (district),07,R,Rick Santorum,14
Richland,Northeast,Cleveland,"80,545","35,420",President (district),07,R,Donald J. Trump,"3,934"
Richland,Northeast,Cleveland,"80,545","35,420",President (district),12,R,Jeb Bush,63
Richland,Northeast,Cleveland,"80,545","35,420",President (district),12,R,Ben Carson,268
Richland,Northeast,Cleveland,"80,545","35,420",President (district),12,R,Chris Christie,47
Richland,Northeast,Cleveland,"80,545","35,420",President (district),12,R,Ted Cruz,"3,086"
Richland,Northeast,Cleveland,"80,545","35,420",President (district),12,R,Carly Fiorina,34
Richland,Northeast,Cleveland,"80,545","35,420",President (district),12,R,Mike Huckabee,89
Richland,Northeast,Cleveland,"80,545","35,420",President (district),12,R,John R. Kasich,"5,039"
Richland,Northeast,Cleveland,"80,545","35,420",President (district),12,R,Marco Rubio,328
Richland,Northeast,Cleveland,"80,545","35,420",President (district),12,R,Donald J. Trump,"4,393"
Richland,Northeast,Cleveland,"80,545","35,420",U.S. Senator,,R,Don Elijah Eckhart,"3,867"
Richland,Northeast,Cleveland,"80,545","35,420",U.S. Senator,,R,Rob Portman,"16,685"
Richland,Northeast,Cleveland,"80,545","35,420",Representative to Congress,07,R,Bob Gibbs,"6,094"
Richland,Northeast,Cleveland,"80,545","35,420",Representative to Congress,07,R,Terry Robertson,"2,283"
Richland,Northeast,Cleveland,"80,545","35,420",Representative to Congress,12,R,Pat Tiberi,"9,714"
Richland,Northeast,Cleveland,"80,545","35,420",State Senator,22,R,Larry J. Obhof,"14,267"
Richland,Northeast,Cleveland,"80,545","35,420",State Senator,22,R,Janet Folger Porter,"7,383"
Richland,Northeast,Cleveland,"80,545","35,420",State Representative,02,R,Mark J. Romanchuk,"18,568"
