County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Union,Central,Columbus,"34,553","16,763",President (at-large),,R,Jeb Bush,26
Union,Central,Columbus,"34,553","16,763",President (at-large),,R,Ben Carson,67
Union,Central,Columbus,"34,553","16,763",President (at-large),,R,Chris Christie,6
Union,Central,Columbus,"34,553","16,763",President (at-large),,R,Ted Cruz,"2,235"
Union,Central,Columbus,"34,553","16,763",President (at-large),,R,Carly Fiorina,9
Union,Central,Columbus,"34,553","16,763",President (at-large),,R,Mike Huckabee,13
Union,Central,Columbus,"34,553","16,763",President (at-large),,R,John R. Kasich,"6,955"
Union,Central,Columbus,"34,553","16,763",President (at-large),,R,Marco Rubio,234
Union,Central,Columbus,"34,553","16,763",President (at-large),,R,Rick Santorum,3
Union,Central,Columbus,"34,553","16,763",President (at-large),,R,Donald J. Trump,"3,743"
Union,Central,Columbus,"34,553","16,763",President (district),04,R,Jeb Bush,31
Union,Central,Columbus,"34,553","16,763",President (district),04,R,Ben Carson,118
Union,Central,Columbus,"34,553","16,763",President (district),04,R,Chris Christie,21
Union,Central,Columbus,"34,553","16,763",President (district),04,R,Ted Cruz,"2,177"
Union,Central,Columbus,"34,553","16,763",President (district),04,R,Carly Fiorina,20
Union,Central,Columbus,"34,553","16,763",President (district),04,R,Mike Huckabee,35
Union,Central,Columbus,"34,553","16,763",President (district),04,R,John R. Kasich,"6,576"
Union,Central,Columbus,"34,553","16,763",President (district),04,R,Marco Rubio,285
Union,Central,Columbus,"34,553","16,763",President (district),04,R,Rick Santorum,15
Union,Central,Columbus,"34,553","16,763",President (district),04,R,Donald J. Trump,"3,506"
Union,Central,Columbus,"34,553","16,763",U.S. Senator,,R,Don Elijah Eckhart,"1,778"
Union,Central,Columbus,"34,553","16,763",U.S. Senator,,R,Rob Portman,"8,965"
Union,Central,Columbus,"34,553","16,763",Representative to Congress,04,R,Jim Jordan,"9,628"
Union,Central,Columbus,"34,553","16,763",State Senator,26,R,Dave Burke,"9,754"
Union,Central,Columbus,"34,553","16,763",State Representative,86,R,Dorothy Pelanda,"9,162"
