County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Clermont,Southwest,Cincinnati,"138,119","56,372",President (at-large),,R,Jeb Bush,111
Clermont,Southwest,Cincinnati,"138,119","56,372",President (at-large),,R,Ben Carson,252
Clermont,Southwest,Cincinnati,"138,119","56,372",President (at-large),,R,Chris Christie,36
Clermont,Southwest,Cincinnati,"138,119","56,372",President (at-large),,R,Ted Cruz,"6,835"
Clermont,Southwest,Cincinnati,"138,119","56,372",President (at-large),,R,Carly Fiorina,50
Clermont,Southwest,Cincinnati,"138,119","56,372",President (at-large),,R,Mike Huckabee,74
Clermont,Southwest,Cincinnati,"138,119","56,372",President (at-large),,R,John R. Kasich,"17,537"
Clermont,Southwest,Cincinnati,"138,119","56,372",President (at-large),,R,Marco Rubio,"1,015"
Clermont,Southwest,Cincinnati,"138,119","56,372",President (at-large),,R,Rick Santorum,18
Clermont,Southwest,Cincinnati,"138,119","56,372",President (at-large),,R,Donald J. Trump,"17,625"
Clermont,Southwest,Cincinnati,"138,119","56,372",President (district),02,R,Jeb Bush,223
Clermont,Southwest,Cincinnati,"138,119","56,372",President (district),02,R,Ben Carson,638
Clermont,Southwest,Cincinnati,"138,119","56,372",President (district),02,R,Chris Christie,147
Clermont,Southwest,Cincinnati,"138,119","56,372",President (district),02,R,Ted Cruz,"7,031"
Clermont,Southwest,Cincinnati,"138,119","56,372",President (district),02,R,Carly Fiorina,123
Clermont,Southwest,Cincinnati,"138,119","56,372",President (district),02,R,John R. Kasich,"16,821"
Clermont,Southwest,Cincinnati,"138,119","56,372",President (district),02,R,Marco Rubio,"1,326"
Clermont,Southwest,Cincinnati,"138,119","56,372",President (district),02,R,Rick Santorum,58
Clermont,Southwest,Cincinnati,"138,119","56,372",President (district),02,R,Donald J. Trump,"16,433"
Clermont,Southwest,Cincinnati,"138,119","56,372",U.S. Senator,,R,Don Elijah Eckhart,"6,203"
Clermont,Southwest,Cincinnati,"138,119","56,372",U.S. Senator,,R,Rob Portman,"34,192"
Clermont,Southwest,Cincinnati,"138,119","56,372",Representative to Congress,02,R,Jim Lewis,"5,592"
Clermont,Southwest,Cincinnati,"138,119","56,372",Representative to Congress,02,R,Brad Wenstrup,"33,466"
Clermont,Southwest,Cincinnati,"138,119","56,372",State Senator,14,R,Joe Uecker,"30,160"
Clermont,Southwest,Cincinnati,"138,119","56,372",State Representative,65,R,John Becker,"18,874"
Clermont,Southwest,Cincinnati,"138,119","56,372",State Representative,66,R,Doug Green,"10,809"
