County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,President (at-large),,D,Hillary Clinton,81
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,President (at-large),,D,"Roque ""Rocky"" De La Fuente",1
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,President (at-large),,D,Bernie Sanders,109
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,U.S. Senator,,D,Kelli Prather,24
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,U.S. Senator,,D,P.G. Sittenfeld,32
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,U.S. Senator,,D,Ted Strickland,113
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,Representative to Congress,11,D,Marcia L. Fudge,131
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,Representative to Congress,13,D,John Stephen Luchansky,0
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,Representative to Congress,13,D,Tim Ryan,0
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,Representative to Congress,14,D,Alfred Mackey,0
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,Representative to Congress,14,D,Michael Wager,0
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,Representative to Congress,16,D,Keith Mundy,0
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,State Senator,28,D,Vernon Sykes,91
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,State Representative,34,D,Emilia Sykes,124
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,State Representative,35,D,Greta Johnson,0
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,State Representative,36,D,Bobby McDowall,0
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,State Representative,37,D,Tom Schmida (WI)*,0
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,State Representative,38,D,Matt Browarek,0
Summit,AKRON 1-A,AAA,Northeast,Cleveland,743,226,State Representative,38,D,Judith Lynn Lee,0
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,President (at-large),,D,Hillary Clinton,8
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,President (at-large),,D,"Roque ""Rocky"" De La Fuente",0
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,President (at-large),,D,Bernie Sanders,27
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,U.S. Senator,,D,Kelli Prather,9
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,U.S. Senator,,D,P.G. Sittenfeld,4
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,U.S. Senator,,D,Ted Strickland,19
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,Representative to Congress,11,D,Marcia L. Fudge,25
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,Representative to Congress,13,D,John Stephen Luchansky,0
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,Representative to Congress,13,D,Tim Ryan,0
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,Representative to Congress,14,D,Alfred Mackey,0
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,Representative to Congress,14,D,Michael Wager,0
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,Representative to Congress,16,D,Keith Mundy,0
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,State Senator,28,D,Vernon Sykes,19
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,State Representative,34,D,Emilia Sykes,23
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,State Representative,35,D,Greta Johnson,0
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,State Representative,36,D,Bobby McDowall,0
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,State Representative,37,D,Tom Schmida (WI)*,0
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,State Representative,38,D,Matt Browarek,0
Summit,AKRON 1-B,AAC,Northeast,Cleveland,402,47,State Representative,38,D,Judith Lynn Lee,0
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,President (at-large),,D,Hillary Clinton,162
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,President (at-large),,D,"Roque ""Rocky"" De La Fuente",1
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,President (at-large),,D,Bernie Sanders,188
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,U.S. Senator,,D,Kelli Prather,42
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,U.S. Senator,,D,P.G. Sittenfeld,87
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,U.S. Senator,,D,Ted Strickland,188
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,Representative to Congress,11,D,Marcia L. Fudge,0
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,Representative to Congress,13,D,John Stephen Luchansky,39
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,Representative to Congress,13,D,Tim Ryan,244
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,Representative to Congress,14,D,Alfred Mackey,0
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,Representative to Congress,14,D,Michael Wager,0
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,Representative to Congress,16,D,Keith Mundy,0
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,State Senator,28,D,Vernon Sykes,175
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,State Representative,34,D,Emilia Sykes,223
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,State Representative,35,D,Greta Johnson,0
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,State Representative,36,D,Bobby McDowall,0
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,State Representative,37,D,Tom Schmida (WI)*,0
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,State Representative,38,D,Matt Browarek,0
Summit,AKRON 1-C,AAE,Northeast,Cleveland,930,472,State Representative,38,D,Judith Lynn Lee,0
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,President (at-large),,D,Hillary Clinton,153
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,President (at-large),,D,"Roque ""Rocky"" De La Fuente",0
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,President (at-large),,D,Bernie Sanders,144
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,U.S. Senator,,D,Kelli Prather,39
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,U.S. Senator,,D,P.G. Sittenfeld,58
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,U.S. Senator,,D,Ted Strickland,165
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,Representative to Congress,11,D,Marcia L. Fudge,167
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,Representative to Congress,13,D,John Stephen Luchansky,6
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,Representative to Congress,13,D,Tim Ryan,56
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,Representative to Congress,14,D,Alfred Mackey,0
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,Representative to Congress,14,D,Michael Wager,0
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,Representative to Congress,16,D,Keith Mundy,0
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,State Senator,28,D,Vernon Sykes,164
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,State Representative,34,D,Emilia Sykes,210
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,State Representative,35,D,Greta Johnson,0
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,State Representative,36,D,Bobby McDowall,0
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,State Representative,37,D,Tom Schmida (WI)*,0
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,State Representative,38,D,Matt Browarek,0
Summit,AKRON 1-D,AAF,Northeast,Cleveland,822,353,State Representative,38,D,Judith Lynn Lee,0
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,President (at-large),,D,Hillary Clinton,103
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,President (at-large),,D,"Roque ""Rocky"" De La Fuente",0
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,President (at-large),,D,Bernie Sanders,57
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,U.S. Senator,,D,Kelli Prather,10
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,U.S. Senator,,D,P.G. Sittenfeld,59
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,U.S. Senator,,D,Ted Strickland,87
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,Representative to Congress,11,D,Marcia L. Fudge,0
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,Representative to Congress,13,D,John Stephen Luchansky,10
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,Representative to Congress,13,D,Tim Ryan,134
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,Representative to Congress,14,D,Alfred Mackey,0
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,Representative to Congress,14,D,Michael Wager,0
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,Representative to Congress,16,D,Keith Mundy,0
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,State Senator,28,D,Vernon Sykes,76
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,State Representative,34,D,Emilia Sykes,104
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,State Representative,35,D,Greta Johnson,0
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,State Representative,36,D,Bobby McDowall,0
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,State Representative,37,D,Tom Schmida (WI)*,0
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,State Representative,38,D,Matt Browarek,0
Summit,AKRON 1-E,AAG,Northeast,Cleveland,878,511,State Representative,38,D,Judith Lynn Lee,0
